Unnamed: 0,Density_@5mi,State/Province_Encoded,Price_Range_Encoded,Instagram_Followers,Facebook_Followers,Google_Review_Score,OpenTable_Review_Score,TripAdvisor_Review_Score,Facebook_Review_Score,DoorDash_Review_Score,Google_Total_Reviews,TripAdvisor_Total_Reviews,OpenTable_Total_Reviews,Facebook_Total_Reviews,DoorDash_Total_Reviews,Tech_Preferred_Google,Tech_Preferred_Facebook,Tech_Preferred_Toast,Tech_Preferred_Instagram,Tech_Preferred_DoorDash,Tech_Preferred_OpenTable,Tech_Preferred_Square,Tech_Preferred_Stripe,Tech_Preferred_SpotOn,Tech_Preferred_Aloha,Tech_Preferred_Heartland,Tech_Preferred_Clover,Tech_Preferred_Symphony,Tech_Preferred_Deliverect,Tech_Competitor_ezCater,Tech_Competitor_Chownow,Tech_Competitor_Spothopper,Tech_Competitor_Menufy,Tech_Competitor_Olo,Tech_Competitor_Bentobox,Tech_Competitor_MailChimp,Tech_Competitor_HungerRush,Tech_Competitor_Incentivio,Tech_Competitor_Owner,Tech_Competitor_Klaviyo,Tech_Competitor_Chowly,Tech_Overlapping_Uber_Eats,Tech_Overlapping_Grubhub,Tech_Overlapping_Seamless,Tech_Overlapping_Postmates,Tech_Overlapping_Caviar,Tech_Overlapping_Paytronix,Cusine_North_American,Cusine_European,Cusine_Latin_American,Cusine_Asian,Business_Type_Restaurant,Business_Type_Drinking_Place,Business_Type_Quick_Service,Business_Type_Cafe
2493,163,44,0,0.0,2007.0,4.6,0.0,4.0,4.9,4.3,474.0,6.0,0.0,54.0,125.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
485,179,44,2,5082.0,8948.0,4.5,0.0,0.0,4.8,4.6,2810.0,228.0,0.0,362.0,4234.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
995,48,9,1,6554.0,16000.0,4.4,0.0,0.0,0.0,0.0,3465.0,2856.0,0.0,950.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6697,493,44,2,0.0,1300.0,4.0,0.0,3.5,0.0,4.3,1661.0,177.0,0.0,289.0,2333.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0
6611,415,44,1,448.0,0.0,4.2,0.0,0.0,0.0,4.8,314.0,0.0,0.0,0.0,1230.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0
2742,535,5,2,1034.0,0.0,4.5,4.5,4.5,0.0,0.0,1393.0,1071.0,3317.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6934,267,38,0,1092.0,527.0,4.2,4.4,0.0,3.9,4.3,989.0,30.0,7.0,18.0,1804.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
214,676,22,4,1195.0,3365.0,4.2,4.3,0.0,4.3,0.0,392.0,170.0,61.0,164.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2024,347,30,2,0.0,4156.0,4.4,4.6,4.0,4.4,4.5,894.0,174.0,1657.0,298.0,40.0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
922,521,10,0,0.0,640.0,3.4,0.0,2.5,3.3,4.6,322.0,23.0,0.0,24.0,1888.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
7576,57,35,2,6328.0,2729.0,4.4,0.0,4.0,4.5,4.5,3355.0,388.0,0.0,481.0,96.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
3836,3759,44,1,4335.0,2300.0,4.6,4.9,0.0,0.0,0.0,478.0,18.0,1643.0,46.0,0.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6893,1170,9,2,0.0,700.0,4.4,0.0,0.0,4.7,4.5,1473.0,104.0,0.0,138.0,690.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1832,1403,25,2,6057.0,9505.0,4.6,0.0,0.0,4.6,4.7,1528.0,489.0,0.0,372.0,338.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
7492,334,44,0,2496.0,559.0,4.2,0.0,0.0,0.0,4.7,602.0,20.0,0.0,18.0,714.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0
2370,3221,44,2,12595.0,3500.0,4.1,3.5,0.0,0.0,4.4,1586.0,35.0,2.0,341.0,346.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
1250,756,38,2,74.0,5700.0,4.0,4.1,3.5,0.0,4.3,1345.0,127.0,184.0,60.0,1407.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
7662,1135,9,0,6024.0,0.0,4.3,0.0,0.0,0.0,4.1,261.0,0.0,0.0,0.0,471.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
5698,336,10,2,3426.0,0.0,4.3,0.0,1.0,0.0,4.4,456.0,0.0,0.0,0.0,4604.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
9188,550,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1314,383,47,2,0.0,12045.0,4.4,0.0,0.0,0.0,4.8,1644.0,57.0,0.0,0.0,458.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
1295,2427,4,0,0.0,88.0,4.5,0.0,0.0,3.9,4.7,230.0,14.0,0.0,11.0,1064.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
3272,6121,13,1,2324.0,0.0,4.4,4.7,4.0,0.0,4.0,216.0,2.0,0.0,0.0,57.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
4869,45,32,0,0.0,1195.0,4.5,0.0,0.0,4.4,0.0,163.0,7.0,0.0,32.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6388,176,10,2,7064.0,524.0,4.5,0.0,0.0,0.0,4.4,1917.0,44.0,0.0,484.0,2966.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0
4612,215,33,0,0.0,0.0,4.7,0.0,4.0,0.0,4.8,266.0,6.0,0.0,0.0,940.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3991,3109,4,4,544.0,12.0,4.5,0.0,0.0,0.0,4.8,46.0,0.0,0.0,0.0,172.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1336,2026,9,1,22206.0,0.0,4.5,4.8,0.0,0.0,0.0,700.0,5.0,427.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
6041,66,35,2,0.0,0.0,4.3,0.0,0.0,0.0,4.3,668.0,20.0,0.0,0.0,6385.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
3475,408,17,2,66.0,1491.0,4.3,0.0,0.0,4.2,4.7,642.0,37.0,0.0,33.0,112.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
5285,2788,5,2,100149.0,0.0,4.5,0.0,3.0,0.0,4.6,181.0,6.0,0.0,0.0,186.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
6112,1162,44,3,0.0,0.0,4.5,4.6,0.0,0.0,0.0,218.0,0.0,294.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3766,558,24,2,4547.0,12000.0,4.6,0.0,0.0,0.0,0.0,684.0,183.0,0.0,441.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3416,292,4,2,1570.0,1779.0,4.6,0.0,4.5,4.8,5.0,659.0,218.0,0.0,97.0,18.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
6532,2576,4,0,14228.0,0.0,4.5,0.0,0.0,0.0,4.8,211.0,0.0,0.0,0.0,797.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
299,719,22,1,2498.0,1632.0,4.3,4.5,0.0,5.0,4.5,892.0,124.0,1423.0,117.0,1983.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
6266,182,47,2,3426.0,0.0,3.9,0.0,0.0,0.0,4.6,138.0,0.0,0.0,0.0,813.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
5788,388,0,0,0.0,0.0,4.1,0.0,1.0,0.0,4.3,251.0,0.0,0.0,0.0,2694.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0
1084,145,1,2,0.0,2364.0,4.0,0.0,0.0,3.7,4.5,923.0,120.0,0.0,138.0,3217.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
4535,38,11,2,2389.0,848.0,4.4,0.0,0.0,4.9,0.0,334.0,79.0,0.0,34.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4942,4913,8,1,383.0,0.0,4.1,4.2,0.0,0.0,0.0,99.0,117.0,588.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4561,559,3,2,0.0,2421.0,4.7,0.0,4.5,4.9,0.0,386.0,56.0,0.0,154.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
278,857,36,2,2000.0,0.0,4.3,0.0,0.0,0.0,4.2,1357.0,7.0,0.0,0.0,4206.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2106,4201,21,1,2026.0,1800.0,4.4,0.0,0.0,0.0,0.0,287.0,6.0,0.0,14.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
5784,3334,44,2,4866.0,77.0,4.5,0.0,0.0,0.0,4.8,380.0,17.0,0.0,0.0,4402.0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0
3934,1715,5,1,338.0,394.0,4.1,0.0,1.0,4.6,4.6,590.0,0.0,0.0,18.0,22.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
9148,51,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
107,681,4,2,0.0,2500.0,4.0,3.9,0.0,0.0,0.0,394.0,415.0,1209.0,663.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1121,562,20,0,0.0,5700.0,4.4,0.0,0.0,0.0,4.4,669.0,4.0,0.0,90.0,799.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
4751,232,48,2,0.0,4772.0,4.4,4.3,4.0,4.4,0.0,1152.0,46.0,556.0,329.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7959,88,18,1,0.0,242.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,2.0,244.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6081,1483,4,2,0.0,656.0,4.6,0.0,0.0,0.0,4.8,370.0,5.0,0.0,14.0,2663.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0
6796,72,23,0,117.0,481.0,4.4,0.0,0.0,0.0,4.5,709.0,16.0,0.0,225.0,3351.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
2993,1407,44,2,0.0,0.0,4.4,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
5493,2416,44,1,16114.0,3100.0,4.6,0.0,3.0,0.0,4.5,6671.0,3.0,0.0,41.0,288.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
8517,601,32,1,13870.0,8058.0,4.0,0.0,3.5,4.7,0.0,836.0,119.0,0.0,131.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4065,1957,44,2,2253.0,0.0,4.5,0.0,5.0,0.0,0.0,183.0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5717,4437,8,2,12224.0,0.0,4.3,3.9,4.0,0.0,4.1,1992.0,29.0,55.0,0.0,154.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
6377,158,44,2,0.0,5700.0,4.2,0.0,0.0,4.0,4.4,1788.0,1223.0,0.0,777.0,2223.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
6757,3143,5,2,0.0,2922.0,4.3,0.0,0.0,4.9,4.5,949.0,36.0,0.0,87.0,2513.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
7316,78,5,4,0.0,3599.0,4.2,4.6,0.0,4.4,4.5,1272.0,182.0,743.0,133.0,40.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,371,5,2,1601.0,0.0,4.5,0.0,0.0,0.0,0.0,474.0,14.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4169,29,0,2,0.0,0.0,4.4,0.0,4.0,0.0,0.0,829.0,35.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5079,3247,10,1,4321.0,0.0,4.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
628,669,20,1,1262.0,4300.0,4.3,4.6,0.0,0.0,4.6,1060.0,195.0,1301.0,659.0,2562.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0
4510,1414,4,0,0.0,0.0,4.8,0.0,0.0,0.0,4.7,134.0,7.0,0.0,0.0,14.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4904,3025,32,2,0.0,3000.0,4.5,0.0,0.0,0.0,4.7,150.0,22.0,0.0,80.0,65.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
5546,945,16,0,2028.0,785.0,4.2,0.0,0.0,0.0,4.6,570.0,3.0,0.0,20.0,8352.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
5579,583,0,2,3426.0,116.0,3.8,0.0,1.0,0.0,4.3,194.0,0.0,0.0,7.0,6124.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
3588,1060,22,2,26843.0,20.0,4.6,4.8,4.5,0.0,0.0,1513.0,552.0,318.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
5859,2227,4,2,22755.0,0.0,4.1,0.0,4.0,0.0,4.8,183.0,2.0,0.0,0.0,1727.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
1805,924,9,1,0.0,0.0,4.5,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
753,218,9,1,2513.0,1327.0,4.4,0.0,0.0,0.0,4.2,2328.0,142.0,0.0,0.0,38.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
8753,1638,10,2,0.0,783.0,4.2,0.0,0.0,0.0,0.0,497.0,54.0,0.0,468.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4487,3418,10,0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7022,2720,4,0,1364.0,359.0,4.3,0.0,4.0,4.6,4.6,823.0,171.0,0.0,81.0,1148.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
6268,24480,32,3,16782.0,0.0,4.6,4.8,0.0,0.0,4.5,1368.0,312.0,2813.0,0.0,66.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0
3000,295,20,0,5603.0,0.0,4.6,0.0,0.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
6345,951,4,1,4699.0,0.0,4.2,4.7,4.0,0.0,4.7,169.0,5.0,205.0,0.0,590.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0
2748,19,48,0,0.0,3333.0,4.1,0.0,0.0,4.0,0.0,1747.0,184.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
5502,448,9,2,0.0,443.0,4.2,0.0,0.0,4.0,4.2,1274.0,12.0,0.0,32.0,5737.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
4781,34,44,4,0.0,0.0,4.7,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3208,708,9,3,0.0,1100.0,4.6,4.7,0.0,0.0,0.0,312.0,137.0,1073.0,295.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3402,187,29,1,0.0,2354.0,4.2,0.0,0.0,4.4,0.0,924.0,169.0,0.0,144.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2220,440,2,2,0.0,2100.0,4.5,0.0,4.0,0.0,4.5,734.0,121.0,0.0,328.0,990.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0
1388,1253,10,2,6538.0,1916.0,4.4,0.0,0.0,4.8,4.8,1736.0,10.0,0.0,89.0,12.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
9175,110,41,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4131,205,21,2,903.0,3732.0,4.2,0.0,0.0,4.4,4.8,499.0,0.0,0.0,81.0,268.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
7511,115,21,1,1076.0,0.0,4.6,0.0,0.0,0.0,4.5,159.0,0.0,0.0,0.0,488.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
9178,183,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
5341,3025,44,2,13809.0,2562.0,4.5,4.7,4.5,4.7,4.5,5465.0,1160.0,2650.0,631.0,1509.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0
979,1356,4,0,0.0,161.0,4.3,0.0,0.0,4.2,4.5,355.0,18.0,0.0,29.0,2111.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0
7933,121,18,2,0.0,4400.0,4.3,0.0,0.0,0.0,4.4,930.0,12.0,0.0,0.0,410.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0
3114,177,35,1,0.0,0.0,4.3,0.0,5.0,0.0,4.5,210.0,1.0,0.0,0.0,508.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
3407,71,5,1,0.0,2000.0,4.6,0.0,0.0,0.0,0.0,391.0,5.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
